univCanon,univRaw,year,type,detail,dept,quota,comp,addPass,g50,g70
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,국어국문학과,8,3.89,7,3.73,3.86
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,기계공학부,26,3.54,10,3.24,3.36
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,농생명화학과,8,6.47,3,3.58,3.68
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,농업경제학과,9,4.83,2,3.77,3.90
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,독일언어문학과,10,7.45,1,4.05,4.35
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,동물자원학부,12,5.84,3,3.58,3.80
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,문헌정보학과,6,4.97,1,3.29,3.54
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,문화인류고고학과,8,5.44,2,3.89,4.15
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,물리교육과,4,3.20,2,3.19,3.19
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,물리학과,12,5.18,4,4.07,4.12
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,미디어커뮤니케이션학과,4,14.29,3,2.55,2.55
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,바이오에너지공학과,4,4.67,2,3.37,3.37
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,분자생명공학과,4,2.36,7,3.19,3.19
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,불어불문학과,10,4.88,6,3.80,3.97
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,빅데이터융합학과,8,4.24,2,3.46,3.49
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,사학과,8,4.05,9,3.28,3.46
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,사회학과,4,2.09,9,,
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,산림자원학과,7,7.42,3,3.42,3.51
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,산업공학과,11,6.69,1,3.32,3.36
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,생명과학기술학부,8,3.87,4,2.69,2.77
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,생물공학과,9,3.24,6,2.54,2.75
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,생물교육과,3,2.85,3,,
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,생물학과,8,6.25,3,3.20,3.40
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,생활복지학과,12,4.72,4,3.67,3.72
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,수의예과,8,14.99,7,1.51,1.51
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,수학과,12,4.98,1,3.66,4.19
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,수학교육과,4,6.00,1,2.71,2.71
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,식품공학과,6,3.92,7,3.07,3.23
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,식품영양과학부,19,4.53,7,3.62,3.71
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,신소재공학부,12,4.96,3,3.01,3.07
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,심리학과,8,4.52,9,2.98,3.16
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,약학부,4,6.92,6,1.38,1.38
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,에너지자원공학과,6,2.40,9,3.65,3.66
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,역사교육과,4,3.20,6,2.60,2.60
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,영어교육과,3,4.98,2,,
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,영어영문학과,6,3.67,3,3.26,3.51
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,원예생명공학과,5,6.50,3,3.03,3.26
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,유아교육과,3,5.25,1,,
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,윤리교육과,4,4.25,4,2.77,2.77
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,융합바이오시스템기계공학과,7,4.47,6,3.64,3.66
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,응용생물학과,8,6.55,3,3.55,3.70
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,응용식물학과,8,5.17,5,3.81,3.86
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,의류학과,10,6.17,2,3.38,3.44
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,의예과,12,6.94,11,1.18,1.20
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,인공지능학부,31,3.38,14,3.03,3.18
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,일어일문학과,12,5.84,3,3.91,4.01
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,임산공학과,6,9.30,,3.97,3.98
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,자율전공학부(4년),10,7.50,2,2.93,3.26
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,전기공학과,10,4.86,4,1.94,2.02
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,전자컴퓨터공학부,42,3.99,18,2.94,3.14
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,정치외교학과,8,3.60,6,3.05,3.24
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,조경학과,8,5.82,3,3.85,3.88
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,중어중문학과,8,6.04,3,3.72,4.01
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,지구과학교육과,6,2.00,9,3.35,3.38
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,지구환경과학부,10,4.95,11,3.87,3.95
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,지능형모빌리티융합학과,12,4.71,2,3.63,3.70
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,지리교육과,4,4.17,3,2.99,2.99
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,지리학과,6,5.63,2,3.59,3.72
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,지역・바이오시스템공학과,2,7.00,,,
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,철학과,8,9.27,4,3.69,3.71
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,치의학과,4,6.40,4,1.20,1.20
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,토목공학과,12,6.68,4,3.50,3.59
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,통계학과,3,3.97,1,,
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,특수교육학부,10,3.28,8,3.33,3.47
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,행정학과,6,4.35,2,2.85,3.10
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,화학공학부,15,4.13,5,2.73,2.88
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,화학과,10,3.81,6,3.49,3.60
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,화학교육과,4,5.60,1,,
전남대학교,전남대학교,2024,종합전형,고교생활Ⅰ전형,환경에너지공학과,10,4.29,4,3.09,3.10
전남대학교,전남대학교,2025,교과전형,일반전형,가정교육과,3,2.87,4,3.62,
전남대학교,전남대학교,2025,교과전형,일반전형,간호학과,15,5.74,8,2.09,2.12
전남대학교,전남대학교,2025,교과전형,일반전형,건축・도시설계전공,10,3.32,9,3.42,3.44
전남대학교,전남대학교,2025,교과전형,일반전형,건축공학전공,10,9.93,5,3.35,3.39
전남대학교,전남대학교,2025,교과전형,일반전형,건축학부,6,4.76,10,2.96,3.17
전남대학교,전남대학교,2025,교과전형,일반전형,경영학부,70,6.03,38,3.38,3.57
전남대학교,전남대학교,2025,교과전형,일반전형,경제학부,29,5.13,10,3.67,3.85
전남대학교,전남대학교,2025,교과전형,일반전형,고분자융합소재공학부,10,4.35,10,3.32,3.46
전남대학교,전남대학교,2025,교과전형,일반전형,교육학과,3,2.67,6,2.76,
전남대학교,전남대학교,2025,교과전형,일반전형,국어교육과,5,2.14,17,2.64,2.73
전남대학교,전남대학교,2025,교과전형,일반전형,국어국문학과,10,2.76,27,3.34,3.50
전남대학교,전남대학교,2025,교과전형,일반전형,기계공학부,30,3.29,33,3.10,3.17
전남대학교,전남대학교,2025,교과전형,일반전형,농생명화학과,5,2.92,8,3.07,3.44
전남대학교,전남대학교,2025,교과전형,일반전형,농업경제학과,3,25.70,0,3.04,
전남대학교,전남대학교,2025,교과전형,일반전형,독일언어문학과,7,4.31,6,3.48,3.95
전남대학교,전남대학교,2025,교과전형,일반전형,동물자원학부,12,5.44,5,3.15,3.54
전남대학교,전남대학교,2025,교과전형,일반전형,문헌정보학과,5,3.19,11,2.86,3.42
전남대학교,전남대학교,2025,교과전형,일반전형,문화인류고고학과,4,5.53,2,3.22,3.22
전남대학교,전남대학교,2025,교과전형,일반전형,물리교육과,6,2.33,10,3.77,4.14
전남대학교,전남대학교,2025,교과전형,일반전형,물리학과,10,2.46,18,3.81,4.15
전남대학교,전남대학교,2025,교과전형,일반전형,미디어커뮤니케이션학과,4,2.11,14,2.54,2.54
전남대학교,전남대학교,2025,교과전형,일반전형,미래모빌리티학과,13,4.25,13,3.50,3.55
전남대학교,전남대학교,2025,교과전형,일반전형,미술학과(이론전공),11,2.86,9,3.35,3.42
전남대학교,전남대학교,2025,교과전형,일반전형,바이오에너지공학과,11,10.01,9,3.30,3.55
전남대학교,전남대학교,2025,교과전형,일반전형,분자생명공학과,9,2.07,21,2.95,3.11
전남대학교,전남대학교,2025,교과전형,일반전형,불어불문학과,7,2.92,10,3.49,3.67
전남대학교,전남대학교,2025,교과전형,일반전형,빅데이터융합학과,12,3.11,15,3.05,3.30
전남대학교,전남대학교,2025,교과전형,일반전형,사학과,4,4.33,2,3.85,3.85
전남대학교,전남대학교,2025,교과전형,일반전형,사회학과,6,3.90,6,2.82,3.37
전남대학교,전남대학교,2025,교과전형,일반전형,산림자원학과,7,2.84,12,3.48,3.78
전남대학교,전남대학교,2025,교과전형,일반전형,산업공학과,12,3.02,13,3.36,3.56
전남대학교,전남대학교,2025,교과전형,일반전형,생명과학기술학부,12,4.54,16,3.14,3.16
전남대학교,전남대학교,2025,교과전형,일반전형,생물공학과,6,2.10,16,2.76,2.77
전남대학교,전남대학교,2025,교과전형,일반전형,생물교육과,6,7.29,1,2.49,3.11
전남대학교,전남대학교,2025,교과전형,일반전형,생물학과,6,2.48,9,3.10,3.11
전남대학교,전남대학교,2025,교과전형,일반전형,생활복지학과,7,3.37,9,3.61,3.79
전남대학교,전남대학교,2025,교과전형,일반전형,수의예과,10,6.42,21,1.26,1.28
전남대학교,전남대학교,2025,교과전형,일반전형,수학과,7,2.68,11,3.46,3.59
전남대학교,전남대학교,2025,교과전형,일반전형,수학교육과,8,2.72,7,2.26,2.33
전남대학교,전남대학교,2025,교과전형,일반전형,식품공학과,7,1.93,18,2.72,2.76
전남대학교,전남대학교,2025,교과전형,일반전형,식품영양과학부,8,4.56,22,3.31,3.31
전남대학교,전남대학교,2025,교과전형,일반전형,신소재공학부,10,2.44,17,2.99,3.07
전남대학교,전남대학교,2025,교과전형,일반전형,심리학과,4,4.12,6,2.55,2.55
전남대학교,전남대학교,2025,교과전형,일반전형,약학부,9,6.60,15,1.10,1.13
전남대학교,전남대학교,2025,교과전형,일반전형,에너지자원공학과,8,2.48,11,3.79,3.83
전남대학교,전남대학교,2025,교과전형,일반전형,역사교육과,3,3.56,4,2.55,
전남대학교,전남대학교,2025,교과전형,일반전형,영어교육과,6,2.55,10,2.56,2.65
전남대학교,전남대학교,2025,교과전형,일반전형,영어영문학과,10,3.52,11,2.84,3.05
전남대학교,전남대학교,2025,교과전형,일반전형,원예생명공학과,4,5.48,9,2.78,
전남대학교,전남대학교,2025,교과전형,일반전형,유아교육과,3,3.67,6,3.15,
전남대학교,전남대학교,2025,교과전형,일반전형,윤리교육과,3,3.56,4,1.85,
전남대학교,전남대학교,2025,교과전형,일반전형,융합바이오시스템기계공학과,11,3.26,20,3.63,3.65
전남대학교,전남대학교,2025,교과전형,일반전형,응용생물학과,6,2.72,11,3.63,3.83
전남대학교,전남대학교,2025,교과전형,일반전형,응용식물학과,5,3.42,7,2.87,3.03
전남대학교,전남대학교,2025,교과전형,일반전형,의류학과,8,3.73,4,3.48,3.57
전남대학교,전남대학교,2025,교과전형,일반전형,인공지능학부,27,4.20,27,3.28,3.41
전남대학교,전남대학교,2025,교과전형,일반전형,일어일문학과,7,4.20,7,2.71,2.71
전남대학교,전남대학교,2025,교과전형,일반전형,임산공학과,6,2.82,11,3.71,3.81
전남대학교,전남대학교,2025,교과전형,일반전형,자율전공학부(1년),24,5.83,25,3.29,3.37
전남대학교,전남대학교,2025,교과전형,일반전형,자율전공학부(4년),8,5.33,13,3.50,3.58
전남대학교,전남대학교,2025,교과전형,일반전형,전기공학과,8,4.96,7,1.75,1.77
전남대학교,전남대학교,2025,교과전형,일반전형,전자컴퓨터공학부,51,2.78,37,3.06,3.34
전남대학교,전남대학교,2025,교과전형,일반전형,정치외교학과,6,9.60,6,2.75,2.96
전남대학교,전남대학교,2025,교과전형,일반전형,조경학과,5,6.09,6,3.36,3.47
전남대학교,전남대학교,2025,교과전형,일반전형,중어중문학과,10,3.77,12,3.51,3.69
전남대학교,전남대학교,2025,교과전형,일반전형,지구과학교육과,6,2.36,11,3.45,3.57
전남대학교,전남대학교,2025,교과전형,일반전형,지구환경과학부,16,2.90,26,3.65,3.66
전남대학교,전남대학교,2025,교과전형,일반전형,지리교육과,6,3.94,8,2.70,2.72
전남대학교,전남대학교,2025,교과전형,일반전형,지리학과,5,3.25,11,3.13,3.28
전남대학교,전남대학교,2025,교과전형,일반전형,지역・바이오시스템공학과,5,4.40,5,3.28,3.59
전남대학교,전남대학교,2025,교과전형,일반전형,철학과,8,3.76,9,3.53,3.53
전남대학교,전남대학교,2025,교과전형,일반전형,치의학과,5,4.68,14,1.13,1.16
전남대학교,전남대학교,2025,교과전형,일반전형,토목공학과,7,4.85,6,3.30,3.30
전남대학교,전남대학교,2025,교과전형,일반전형,통계학과,4,2.36,7,3.01,3.01
전남대학교,전남대학교,2025,교과전형,일반전형,특수교육학부,11,3.25,10,3.64,3.70
전남대학교,전남대학교,2025,교과전형,일반전형,행정학과,10,5.52,15,2.52,2.53
전남대학교,전남대학교,2025,교과전형,일반전형,화학공학부,30,2.24,33,2.70,2.88
전남대학교,전남대학교,2025,교과전형,일반전형,화학과,10,2.65,13,3.54,3.75
전남대학교,전남대학교,2025,교과전형,일반전형,화학교육과,5,3.22,4,3.22,3.89
전남대학교,전남대학교,2025,교과전형,일반전형,환경에너지공학과,10,2.61,18,3.37,3.49
전남대학교,전남대학교,2025,교과전형,지역기균전형,약학부,2,7.00,1,1.47,
전남대학교,전남대학교,2025,교과전형,지역기균전형,의예과,4,4.80,1,1.84,1.84
전남대학교,전남대학교,2025,교과전형,지역기균전형,치의학과,1,8.00,0,,
전남대학교,전남대학교,2025,교과전형,지역인재전형,가정교육과,5,2.92,8,2.97,3.30
전남대학교,전남대학교,2025,교과전형,지역인재전형,간호학과,19,3.17,32,2.00,2.19
전남대학교,전남대학교,2025,교과전형,지역인재전형,건축학부,6,3.43,15,3.02,3.06
전남대학교,전남대학교,2025,교과전형,지역인재전형,경영학부,41,3.40,53,2.98,3.25
전남대학교,전남대학교,2025,교과전형,지역인재전형,경제학부,22,2.64,33,3.48,3.63
전남대학교,전남대학교,2025,교과전형,지역인재전형,고분자융합소재공학부,10,4.00,12,2.99,3.15
전남대학교,전남대학교,2025,교과전형,지역인재전형,교육학과,5,3.73,10,2.70,3.11
전남대학교,전남대학교,2025,교과전형,지역인재전형,국어교육과,8,1.67,25,2.50,2.76
전남대학교,전남대학교,2025,교과전형,지역인재전형,국어국문학과,9,3.94,28,3.72,3.82
전남대학교,전남대학교,2025,교과전형,지역인재전형,기계공학부,45,2.18,54,3.06,3.15
전남대학교,전남대학교,2025,교과전형,지역인재전형,농생명화학과,5,3.00,6,3.08,3.27
전남대학교,전남대학교,2025,교과전형,지역인재전형,농업경제학과,8,4.68,5,3.42,3.72
전남대학교,전남대학교,2025,교과전형,지역인재전형,독일언어문학과,6,4.75,7,3.68,3.74
전남대학교,전남대학교,2025,교과전형,지역인재전형,동물자원학부,15,3.14,17,3.43,3.67
전남대학교,전남대학교,2025,교과전형,지역인재전형,문헌정보학과,4,2.29,10,2.78,2.78
전남대학교,전남대학교,2025,교과전형,지역인재전형,문화인류고고학과,5,2.85,8,3.92,4.11
전남대학교,전남대학교,2025,교과전형,지역인재전형,물리교육과,5,2.55,6,3.26,3.43
전남대학교,전남대학교,2025,교과전형,지역인재전형,물리학과,10,3.22,13,3.56,3.63
전남대학교,전남대학교,2025,교과전형,지역인재전형,미디어커뮤니케이션학과,3,4.80,2,1.70,
전남대학교,전남대학교,2025,교과전형,지역인재전형,미래모빌리티학과,15,3.88,21,3.44,3.58
전남대학교,전남대학교,2025,교과전형,지역인재전형,바이오에너지공학과,4,4.40,6,3.22,3.22
전남대학교,전남대학교,2025,교과전형,지역인재전형,분자생명공학과,6,3.44,5,3.29,3.29
전남대학교,전남대학교,2025,교과전형,지역인재전형,불어불문학과,6,3.09,13,3.45,3.70
전남대학교,전남대학교,2025,교과전형,지역인재전형,빅데이터융합학과,11,3.42,7,4.02,4.13
전남대학교,전남대학교,2025,교과전형,지역인재전형,사학과,8,5.84,2,3.31,3.33
전남대학교,전남대학교,2025,교과전형,지역인재전형,사회학과,6,4.35,6,3.15,3.17
전남대학교,전남대학교,2025,교과전형,지역인재전형,산림자원학과,6,2.55,14,3.55,3.58
전남대학교,전남대학교,2025,교과전형,지역인재전형,산업공학과,11,2.16,20,2.93,3.05
전남대학교,전남대학교,2025,교과전형,지역인재전형,생명과학기술학부,11,3.82,6,2.89,3.01
전남대학교,전남대학교,2025,교과전형,지역인재전형,생물공학과,4,1.85,9,2.23,2.23
전남대학교,전남대학교,2025,교과전형,지역인재전형,생물교육과,4,3.31,3,2.24,
전남대학교,전남대학교,2025,교과전형,지역인재전형,생물학과,7,2.57,11,2.87,2.97
전남대학교,전남대학교,2025,교과전형,지역인재전형,생활복지학과,9,3.00,9,3.08,3.28
전남대학교,전남대학교,2025,교과전형,지역인재전형,수의예과,14,4.07,19,1.40,1.44
전남대학교,전남대학교,2025,교과전형,지역인재전형,수학과,7,3.33,5,2.93,3.27
전남대학교,전남대학교,2025,교과전형,지역인재전형,수학교육과,4,3.25,4,2.32,
전남대학교,전남대학교,2025,교과전형,지역인재전형,식품공학과,5,3.36,6,1.40,2.76
전남대학교,전남대학교,2025,교과전형,지역인재전형,식품영양과학부,9,3.69,12,3.33,3.54
전남대학교,전남대학교,2025,교과전형,지역인재전형,신소재공학부,20,1.89,36,2.77,2.84
전남대학교,전남대학교,2025,교과전형,지역인재전형,심리학과,3,1.86,11,2.59,
전남대학교,전남대학교,2025,교과전형,지역인재전형,약학부,25,4.81,27,1.30,1.33
전남대학교,전남대학교,2025,교과전형,지역인재전형,에너지자원공학과,7,3.13,10,3.14,3.32
전남대학교,전남대학교,2025,교과전형,지역인재전형,역사교육과,5,6.36,6,2.19,2.21
전남대학교,전남대학교,2025,교과전형,지역인재전형,영어교육과,9,4.84,7,2.31,2.34
전남대학교,전남대학교,2025,교과전형,지역인재전형,영어영문학과,10,3.19,11,3.63,3.74
전남대학교,전남대학교,2025,교과전형,지역인재전형,원예생명공학과,5,3.71,9,3.06,3.15
전남대학교,전남대학교,2025,교과전형,지역인재전형,유아교육과,4,5.31,3,3.17,3.17
전남대학교,전남대학교,2025,교과전형,지역인재전형,윤리교육과,4,2.00,10,4.28,4.28
전남대학교,전남대학교,2025,교과전형,지역인재전형,융합바이오시스템기계공학과,8,5.60,4,3.47,3.50
전남대학교,전남대학교,2025,교과전형,지역인재전형,응용생물학과,6,3.73,8,3.55,3.64
전남대학교,전남대학교,2025,교과전형,지역인재전형,응용식물학과,4,3.11,5,2.65,2.65
전남대학교,전남대학교,2025,교과전형,지역인재전형,의류학과,9,2.70,11,3.57,3.65
전남대학교,전남대학교,2025,교과전형,지역인재전형,의예과,102,5.56,43,1.12,1.18
전남대학교,전남대학교,2025,교과전형,지역인재전형,인공지능학부,30,4.10,30,2.99,3.18
전남대학교,전남대학교,2025,교과전형,지역인재전형,일어일문학과,6,3.65,6,3.52,3.74
전남대학교,전남대학교,2025,교과전형,지역인재전형,임산공학과,6,3.19,10,3.74,3.78
전남대학교,전남대학교,2025,교과전형,지역인재전형,자율전공학부(1년),24,5.57,26,2.66,2.85
전남대학교,전남대학교,2025,교과전형,지역인재전형,자율전공학부(4년),9,5.55,9,3.27,3.28
전남대학교,전남대학교,2025,교과전형,지역인재전형,전기공학과,10,3.21,18,1.59,1.75
전남대학교,전남대학교,2025,교과전형,지역인재전형,전자컴퓨터공학부,46,2.28,55,2.50,2.65
전남대학교,전남대학교,2025,교과전형,지역인재전형,정치외교학과,6,4.59,8,2.71,3.26
전남대학교,전남대학교,2025,교과전형,지역인재전형,조경학과,4,6.18,7,3.31,3.31
전남대학교,전남대학교,2025,교과전형,지역인재전형,중어중문학과,8,5.17,5,3.44,3.48
전남대학교,전남대학교,2025,교과전형,지역인재전형,지구과학교육과,4,1.93,8,3.03,3.03
전남대학교,전남대학교,2025,교과전형,지역인재전형,지구환경과학부,15,2.88,21,3.46,3.56
전남대학교,전남대학교,2025,교과전형,지역인재전형,지리교육과,3,3.25,9,2.88,
전남대학교,전남대학교,2025,교과전형,지역인재전형,지리학과,4,5.15,4,3.43,3.43
전남대학교,전남대학교,2025,교과전형,지역인재전형,지역・바이오시스템공학과,5,3.27,10,3.22,3.62
전남대학교,전남대학교,2025,교과전형,지역인재전형,철학과,5,3.67,4,3.14,3.44
전남대학교,전남대학교,2025,교과전형,지역인재전형,치의학과,12,4.20,24,1.42,1.45
전남대학교,전남대학교,2025,교과전형,지역인재전형,토목공학과,8,2.81,19,3.29,3.40
전남대학교,전남대학교,2025,교과전형,지역인재전형,통계학과,4,3.65,4,3.11,3.11
전남대학교,전남대학교,2025,교과전형,지역인재전형,특수교육학부,12,2.57,16,3.63,3.67
전남대학교,전남대학교,2025,교과전형,지역인재전형,행정학과,14,3.05,20,2.54,2.74
전남대학교,전남대학교,2025,교과전형,지역인재전형,화학공학부,30,2.04,42,2.43,2.59
전남대학교,전남대학교,2025,교과전형,지역인재전형,화학과,10,2.00,19,2.92,3.14
전남대학교,전남대학교,2025,교과전형,지역인재전형,화학교육과,3,3.00,3,2.86,
전남대학교,전남대학교,2025,교과전형,지역인재전형,환경에너지공학과,6,7.68,9,3.18,3.20
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,가정교육과,4,5.60,1,3.84,3.92
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,간호학과,20,6.00,3,2.50,2.53
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,건축학부,6,7.95,10,3.11,3.34
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,경영학부,28,5.28,16,2.97,3.18
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,경제학부,20,4.00,13,3.49,3.65
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,고분자융합소재공학부,8,2.75,8,3.47,3.61
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,교육학과,3,5.22,2,3.20,
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,국어교육과,4,6.57,3,3.04,3.05
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,국어국문학과,8,4.86,5,3.80,3.87
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,기계공학부,26,4.53,9,3.25,3.39
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,농생명화학과,7,7.88,1,3.29,3.29
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,농업경제학과,8,6.25,3,3.91,4.00
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,독일언어문학과,10,5.69,3,4.10,4.41
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,동물자원학부,10,6.15,3,3.66,3.76
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,문헌정보학과,6,6.13,3,2.91,3.14
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,문화인류고고학과,7,7.86,2,4.19,4.23
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,물리교육과,4,3.53,2,3.80,3.85
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,물리학과,10,5.36,4,4.06,4.11
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,미디어커뮤니케이션학과,4,6.50,4,3.04,3.24
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,미래모빌리티학과,12,4.50,4,3.64,3.68
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,바이오에너지공학과,5,5.67,1,3.64,3.92
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,분자생명공학과,5,7.20,0,3.03,3.09
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,불어불문학과,10,5.08,2,4.65,4.92
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,빅데이터융합학과,12,4.00,3,3.44,3.64
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,사학과,8,3.63,5,3.74,4.20
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,사회학과,4,7.53,2,3.22,3.44
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,산림자원학과,6,7.00,0,3.57,3.59
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,산업공학과,11,3.37,5,3.67,3.80
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,생명과학기술학부,10,3.80,5,3.62,3.90
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,생물공학과,9,5.10,3,2.78,3.07
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,생물교육과,3,3.21,7,2.36,
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,생물학과,8,3.88,5,3.51,3.56
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,생활복지학과,10,4.57,4,3.59,3.64
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,수의예과,8,11.30,8,1.58,1.76
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,수학과,10,5.78,8,4.06,4.09
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,수학교육과,4,5.40,4,3.37,
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,식품공학과,6,5.48,2,3.03,3.18
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,식품영양과학부,19,4.50,8,3.68,3.85
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,신소재공학부,20,4.00,5,3.14,3.33
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,심리학과,7,8.40,1,2.98,3.06
전남대학교,전남대학교,2025,종합전형,고교생활Ⅰ전형,약학부,4,10.86,3,1.40,1.42
